group	cond	seed	dim	layers	epoch	pt_id
main	layer_dual	1	64	2	47	1.0000
main	layer_dual	1	64	2	48	1.0000
main	layer_dual	1	64	2	49	1.0000
main	layer_dual	1	64	2	50	1.0000
main	layer_dual	1	64	2	51	1.0000
main	layer_dual	1	64	2	52	1.0000
main	layer_dual	1	64	2	53	1.0000
main	layer_dual	1	64	2	54	1.0000
main	layer_dual	1	64	2	55	1.0000
main	layer_dual	1	64	2	56	1.0000
main	layer_dual	1	64	2	57	1.0000
main	layer_dual	1	64	2	58	1.0000
main	layer_dual	1	64	2	59	1.0000
main	layer_dual	1	64	2	60	1.0000
main	layer_dual	2	64	2	1	0.0000
main	layer_dual	2	64	2	2	0.3109
main	layer_dual	2	64	2	3	0.5844
main	layer_dual	2	64	2	4	0.5844
main	layer_dual	2	64	2	5	0.6080
main	layer_dual	2	64	2	6	0.7183
main	layer_dual	2	64	2	7	0.8182
main	layer_dual	2	64	2	8	0.9481
main	layer_dual	2	64	2	9	0.9481
main	layer_dual	2	64	2	10	0.9481
main	layer_dual	2	64	2	11	0.9521
main	layer_dual	2	64	2	12	0.9740
main	layer_dual	2	64	2	13	0.9740
main	layer_dual	2	64	2	14	0.9740
main	layer_dual	2	64	2	15	0.9740
main	layer_dual	2	64	2	16	0.9740
main	layer_dual	2	64	2	17	0.9789
main	layer_dual	2	64	2	18	0.9821
main	layer_dual	2	64	2	19	0.9854
main	layer_dual	2	64	2	20	0.9821
main	layer_dual	2	64	2	21	0.9756
main	layer_dual	2	64	2	22	0.9740
main	layer_dual	2	64	2	23	0.9740
main	layer_dual	2	64	2	24	0.9740
main	layer_dual	2	64	2	25	0.9740
main	layer_dual	2	64	2	26	0.9740
main	layer_dual	2	64	2	27	0.9756
main	layer_dual	2	64	2	28	0.9878
main	layer_dual	2	64	2	29	0.9976
main	layer_dual	2	64	2	30	1.0000
main	layer_dual	2	64	2	31	1.0000
main	layer_dual	2	64	2	32	1.0000
main	layer_dual	2	64	2	33	1.0000
main	layer_dual	2	64	2	34	1.0000
main	layer_dual	2	64	2	35	1.0000
main	layer_dual	2	64	2	36	1.0000
main	layer_dual	2	64	2	37	1.0000
main	layer_dual	2	64	2	38	1.0000
main	layer_dual	2	64	2	39	1.0000
main	layer_dual	2	64	2	40	1.0000
main	layer_dual	2	64	2	41	1.0000
main	layer_dual	2	64	2	42	1.0000
main	layer_dual	2	64	2	43	1.0000
main	layer_dual	2	64	2	44	1.0000
main	layer_dual	2	64	2	45	1.0000
main	layer_dual	2	64	2	46	1.0000
main	layer_dual	2	64	2	47	1.0000
main	layer_dual	2	64	2	48	1.0000
main	layer_dual	2	64	2	49	1.0000
main	layer_dual	2	64	2	50	1.0000
main	layer_dual	2	64	2	51	1.0000
main	layer_dual	2	64	2	52	1.0000
main	layer_dual	2	64	2	53	1.0000
main	layer_dual	2	64	2	54	1.0000
main	layer_dual	2	64	2	55	1.0000
main	layer_dual	2	64	2	56	1.0000
main	layer_dual	2	64	2	57	1.0000
main	layer_dual	2	64	2	58	1.0000
main	layer_dual	2	64	2	59	1.0000
main	layer_dual	2	64	2	60	1.0000
main	layer_dual	3	64	2	1	0.0000
main	layer_dual	3	64	2	2	0.3401
main	layer_dual	3	64	2	3	0.7403
main	layer_dual	3	64	2	4	0.7403
main	layer_dual	3	64	2	5	0.7890
main	layer_dual	3	64	2	6	0.8442
main	layer_dual	3	64	2	7	0.8742
main	layer_dual	3	64	2	8	0.8961
main	layer_dual	3	64	2	9	0.8961
main	layer_dual	3	64	2	10	0.9010
main	layer_dual	3	64	2	11	0.9269
main	layer_dual	3	64	2	12	0.9594
main	layer_dual	3	64	2	13	0.9643
main	layer_dual	3	64	2	14	0.9692
main	layer_dual	3	64	2	15	0.9748
main	layer_dual	3	64	2	16	0.9765
main	layer_dual	3	64	2	17	0.9821
main	layer_dual	3	64	2	18	0.9878
main	layer_dual	3	64	2	19	0.9976
main	layer_dual	3	64	2	20	1.0000
main	layer_dual	3	64	2	21	1.0000
main	layer_dual	3	64	2	22	1.0000
main	layer_dual	3	64	2	23	1.0000
main	layer_dual	3	64	2	24	1.0000
main	layer_dual	3	64	2	25	1.0000
main	layer_dual	3	64	2	26	1.0000
main	layer_dual	3	64	2	27	1.0000
main	layer_dual	3	64	2	28	1.0000
main	layer_dual	3	64	2	29	1.0000
main	layer_dual	3	64	2	30	1.0000
main	layer_dual	3	64	2	31	1.0000
main	layer_dual	3	64	2	32	1.0000
main	layer_dual	3	64	2	33	1.0000
main	layer_dual	3	64	2	34	1.0000
main	layer_dual	3	64	2	35	1.0000
main	layer_dual	3	64	2	36	1.0000
main	layer_dual	3	64	2	37	1.0000
main	layer_dual	3	64	2	38	1.0000
main	layer_dual	3	64	2	39	1.0000
main	layer_dual	3	64	2	40	1.0000
main	layer_dual	3	64	2	41	1.0000
main	layer_dual	3	64	2	42	1.0000
main	layer_dual	3	64	2	43	1.0000
main	layer_dual	3	64	2	44	1.0000
main	layer_dual	3	64	2	45	1.0000
main	layer_dual	3	64	2	46	1.0000
main	layer_dual	3	64	2	47	1.0000
main	layer_dual	3	64	2	48	1.0000
main	layer_dual	3	64	2	49	1.0000
main	layer_dual	3	64	2	50	1.0000
main	layer_dual	3	64	2	51	1.0000
main	layer_dual	3	64	2	52	1.0000
main	layer_dual	3	64	2	53	1.0000
main	layer_dual	3	64	2	54	1.0000
main	layer_dual	3	64	2	55	1.0000
main	layer_dual	3	64	2	56	1.0000
main	layer_dual	3	64	2	57	1.0000
main	layer_dual	3	64	2	58	1.0000
main	layer_dual	3	64	2	59	1.0000
main	layer_dual	3	64	2	60	1.0000
main	layer_dual	4	64	2	1	0.5877
main	layer_dual	4	64	2	2	0.7403
main	layer_dual	4	64	2	3	0.7403
main	layer_dual	4	64	2	4	0.7403
main	layer_dual	4	64	2	5	0.7541
main	layer_dual	4	64	2	6	0.7841
main	layer_dual	4	64	2	7	0.9075
main	layer_dual	4	64	2	8	0.9245
main	layer_dual	4	64	2	9	0.9407
main	layer_dual	4	64	2	10	0.9513
main	layer_dual	4	64	2	11	0.9805
main	layer_dual	4	64	2	12	1.0000
main	layer_dual	4	64	2	13	1.0000
main	layer_dual	4	64	2	14	1.0000
main	layer_dual	4	64	2	15	1.0000
main	layer_dual	4	64	2	16	1.0000
main	layer_dual	4	64	2	17	1.0000
main	layer_dual	4	64	2	18	1.0000
main	layer_dual	4	64	2	19	1.0000
main	layer_dual	4	64	2	20	1.0000
main	layer_dual	4	64	2	21	1.0000
main	layer_dual	4	64	2	22	1.0000
main	layer_dual	4	64	2	23	1.0000
main	layer_dual	4	64	2	24	1.0000
main	layer_dual	4	64	2	25	1.0000
main	layer_dual	4	64	2	26	1.0000
main	layer_dual	4	64	2	27	1.0000
main	layer_dual	4	64	2	28	1.0000
main	layer_dual	4	64	2	29	1.0000
main	layer_dual	4	64	2	30	1.0000
main	layer_dual	4	64	2	31	1.0000
main	layer_dual	4	64	2	32	1.0000
main	layer_dual	4	64	2	33	1.0000
main	layer_dual	4	64	2	34	1.0000
main	layer_dual	4	64	2	35	1.0000
main	layer_dual	4	64	2	36	1.0000
main	layer_dual	4	64	2	37	1.0000
main	layer_dual	4	64	2	38	1.0000
main	layer_dual	4	64	2	39	1.0000
main	layer_dual	4	64	2	40	1.0000
main	layer_dual	4	64	2	41	1.0000
main	layer_dual	4	64	2	42	1.0000
main	layer_dual	4	64	2	43	1.0000
main	layer_dual	4	64	2	44	1.0000
main	layer_dual	4	64	2	45	1.0000
main	layer_dual	4	64	2	46	1.0000
main	layer_dual	4	64	2	47	1.0000
main	layer_dual	4	64	2	48	1.0000
main	layer_dual	4	64	2	49	1.0000
main	layer_dual	4	64	2	50	1.0000
main	layer_dual	4	64	2	51	1.0000
main	layer_dual	4	64	2	52	1.0000
main	layer_dual	4	64	2	53	1.0000
main	layer_dual	4	64	2	54	1.0000
main	layer_dual	4	64	2	55	1.0000
main	layer_dual	4	64	2	56	1.0000
main	layer_dual	4	64	2	57	1.0000
main	layer_dual	4	64	2	58	1.0000
main	layer_dual	4	64	2	59	1.0000
main	layer_dual	4	64	2	60	1.0000
main	layer_dual	5	64	2	1	0.0000
main	layer_dual	5	64	2	2	0.6883
main	layer_dual	5	64	2	3	0.8222
main	layer_dual	5	64	2	4	0.8661
main	layer_dual	5	64	2	5	0.8758
main	layer_dual	5	64	2	6	0.9740
main	layer_dual	5	64	2	7	0.9740
main	layer_dual	5	64	2	8	0.9740
main	layer_dual	5	64	2	9	0.9740
main	layer_dual	5	64	2	10	0.9740
main	layer_dual	5	64	2	11	0.9992
main	layer_dual	5	64	2	12	1.0000
main	layer_dual	5	64	2	13	1.0000
main	layer_dual	5	64	2	14	1.0000
main	layer_dual	5	64	2	15	1.0000
main	layer_dual	5	64	2	16	1.0000
main	layer_dual	5	64	2	17	1.0000
main	layer_dual	5	64	2	18	1.0000
main	layer_dual	5	64	2	19	1.0000
main	layer_dual	5	64	2	20	1.0000
main	layer_dual	5	64	2	21	1.0000
main	layer_dual	5	64	2	22	1.0000
main	layer_dual	5	64	2	23	1.0000
main	layer_dual	5	64	2	24	1.0000
main	layer_dual	5	64	2	25	1.0000
main	layer_dual	5	64	2	26	1.0000
main	layer_dual	5	64	2	27	1.0000
main	layer_dual	5	64	2	28	1.0000
main	layer_dual	5	64	2	29	1.0000
main	layer_dual	5	64	2	30	1.0000
main	layer_dual	5	64	2	31	1.0000
main	layer_dual	5	64	2	32	1.0000
main	layer_dual	5	64	2	33	1.0000
main	layer_dual	5	64	2	34	1.0000
main	layer_dual	5	64	2	35	1.0000
main	layer_dual	5	64	2	36	1.0000
main	layer_dual	5	64	2	37	1.0000
main	layer_dual	5	64	2	38	1.0000
main	layer_dual	5	64	2	39	1.0000
main	layer_dual	5	64	2	40	1.0000
main	layer_dual	5	64	2	41	1.0000
main	layer_dual	5	64	2	42	1.0000
main	layer_dual	5	64	2	43	1.0000
main	layer_dual	5	64	2	44	1.0000
main	layer_dual	5	64	2	45	1.0000
main	layer_dual	5	64	2	46	1.0000
main	layer_dual	5	64	2	47	1.0000
main	layer_dual	5	64	2	48	1.0000
main	layer_dual	5	64	2	49	1.0000
main	layer_dual	5	64	2	50	1.0000
main	layer_dual	5	64	2	51	1.0000
main	layer_dual	5	64	2	52	1.0000
main	layer_dual	5	64	2	53	1.0000
main	layer_dual	5	64	2	54	1.0000
main	layer_dual	5	64	2	55	1.0000
main	layer_dual	5	64	2	56	1.0000
main	layer_dual	5	64	2	57	1.0000
main	layer_dual	5	64	2	58	1.0000
main	layer_dual	5	64	2	59	1.0000
main	layer_dual	5	64	2	60	1.0000
main	layer_dual	6	64	2	1	0.5844
main	layer_dual	6	64	2	2	0.5844
main	layer_dual	6	64	2	3	0.5844
main	layer_dual	6	64	2	4	0.5844
main	layer_dual	6	64	2	5	0.5852
main	layer_dual	6	64	2	6	0.5901
main	layer_dual	6	64	2	7	0.6006
main	layer_dual	6	64	2	8	0.6380
main	layer_dual	6	64	2	9	0.7346
main	layer_dual	6	64	2	10	0.8490
main	layer_dual	6	64	2	11	0.9221
main	layer_dual	6	64	2	12	0.9221
main	layer_dual	6	64	2	13	0.9221
main	layer_dual	6	64	2	14	0.9237
main	layer_dual	6	64	2	15	0.9294
main	layer_dual	6	64	2	16	0.9456
main	layer_dual	6	64	2	17	0.9667
main	layer_dual	6	64	2	18	0.9821
main	layer_dual	6	64	2	19	0.9927
main	layer_dual	6	64	2	20	1.0000
main	layer_dual	6	64	2	21	1.0000
main	layer_dual	6	64	2	22	1.0000
main	layer_dual	6	64	2	23	1.0000
main	layer_dual	6	64	2	24	1.0000
main	layer_dual	6	64	2	25	1.0000
main	layer_dual	6	64	2	26	1.0000
main	layer_dual	6	64	2	27	1.0000
main	layer_dual	6	64	2	28	1.0000
main	layer_dual	6	64	2	29	1.0000
main	layer_dual	6	64	2	30	1.0000
main	layer_dual	6	64	2	31	1.0000
main	layer_dual	6	64	2	32	1.0000
main	layer_dual	6	64	2	33	1.0000
main	layer_dual	6	64	2	34	1.0000
main	layer_dual	6	64	2	35	1.0000
main	layer_dual	6	64	2	36	1.0000
main	layer_dual	6	64	2	37	1.0000
main	layer_dual	6	64	2	38	1.0000
main	layer_dual	6	64	2	39	1.0000
main	layer_dual	6	64	2	40	1.0000
main	layer_dual	6	64	2	41	1.0000
main	layer_dual	6	64	2	42	1.0000
main	layer_dual	6	64	2	43	1.0000
main	layer_dual	6	64	2	44	1.0000
main	layer_dual	6	64	2	45	1.0000
main	layer_dual	6	64	2	46	1.0000
main	layer_dual	6	64	2	47	1.0000
main	layer_dual	6	64	2	48	1.0000
main	layer_dual	6	64	2	49	1.0000
main	layer_dual	6	64	2	50	1.0000
main	layer_dual	6	64	2	51	1.0000
main	layer_dual	6	64	2	52	1.0000
main	layer_dual	6	64	2	53	1.0000
main	layer_dual	6	64	2	54	1.0000
main	layer_dual	6	64	2	55	1.0000
main	layer_dual	6	64	2	56	1.0000
main	layer_dual	6	64	2	57	1.0000
main	layer_dual	6	64	2	58	1.0000
main	layer_dual	6	64	2	59	1.0000
main	layer_dual	6	64	2	60	1.0000
main	layer_dual	7	64	2	1	0.0000
main	layer_dual	7	64	2	2	0.5844
main	layer_dual	7	64	2	3	0.5844
main	layer_dual	7	64	2	4	0.5877
main	layer_dual	7	64	2	5	0.5990
main	layer_dual	7	64	2	6	0.6494
main	layer_dual	7	64	2	7	0.6883
main	layer_dual	7	64	2	8	0.8125
main	layer_dual	7	64	2	9	0.8450
main	layer_dual	7	64	2	10	0.8523
main	layer_dual	7	64	2	11	0.8961
main	layer_dual	7	64	2	12	0.9075
main	layer_dual	7	64	2	13	0.9562
main	layer_dual	7	64	2	14	0.9619
main	layer_dual	7	64	2	15	0.9740
main	layer_dual	7	64	2	16	0.9740
main	layer_dual	7	64	2	17	0.9740
main	layer_dual	7	64	2	18	0.9992
main	layer_dual	7	64	2	19	1.0000
main	layer_dual	7	64	2	20	1.0000
main	layer_dual	7	64	2	21	1.0000
main	layer_dual	7	64	2	22	1.0000
main	layer_dual	7	64	2	23	1.0000
main	layer_dual	7	64	2	24	1.0000
main	layer_dual	7	64	2	25	1.0000
main	layer_dual	7	64	2	26	1.0000
main	layer_dual	7	64	2	27	1.0000
main	layer_dual	7	64	2	28	1.0000
main	layer_dual	7	64	2	29	1.0000
main	layer_dual	7	64	2	30	1.0000
main	layer_dual	7	64	2	31	1.0000
main	layer_dual	7	64	2	32	1.0000
main	layer_dual	7	64	2	33	1.0000
main	layer_dual	7	64	2	34	1.0000
main	layer_dual	7	64	2	35	1.0000
main	layer_dual	7	64	2	36	1.0000
main	layer_dual	7	64	2	37	1.0000
main	layer_dual	7	64	2	38	1.0000
main	layer_dual	7	64	2	39	1.0000
main	layer_dual	7	64	2	40	1.0000
main	layer_dual	7	64	2	41	1.0000
main	layer_dual	7	64	2	42	1.0000
main	layer_dual	7	64	2	43	1.0000
main	layer_dual	7	64	2	44	1.0000
main	layer_dual	7	64	2	45	1.0000
main	layer_dual	7	64	2	46	1.0000
main	layer_dual	7	64	2	47	1.0000
main	layer_dual	7	64	2	48	1.0000
main	layer_dual	7	64	2	49	1.0000
main	layer_dual	7	64	2	50	1.0000
main	layer_dual	7	64	2	51	1.0000
main	layer_dual	7	64	2	52	1.0000
main	layer_dual	7	64	2	53	1.0000
main	layer_dual	7	64	2	54	1.0000
main	layer_dual	7	64	2	55	1.0000
main	layer_dual	7	64	2	56	1.0000
main	layer_dual	7	64	2	57	1.0000
main	layer_dual	7	64	2	58	1.0000
main	layer_dual	7	64	2	59	1.0000
main	layer_dual	7	64	2	60	1.0000
main	layer_dual	8	64	2	1	0.0000
main	layer_dual	8	64	2	2	0.5844
main	layer_dual	8	64	2	3	0.6023
main	layer_dual	8	64	2	4	0.6721
main	layer_dual	8	64	2	5	0.6883
main	layer_dual	8	64	2	6	0.7427
main	layer_dual	8	64	2	7	0.7679
main	layer_dual	8	64	2	8	0.7922
main	layer_dual	8	64	2	9	0.9456
main	layer_dual	8	64	2	10	0.9481
main	layer_dual	8	64	2	11	0.9489
main	layer_dual	8	64	2	12	0.9700
main	layer_dual	8	64	2	13	0.9903
main	layer_dual	8	64	2	14	1.0000
main	layer_dual	8	64	2	15	1.0000
main	layer_dual	8	64	2	16	1.0000
main	layer_dual	8	64	2	17	1.0000
main	layer_dual	8	64	2	18	1.0000
main	layer_dual	8	64	2	19	1.0000
main	layer_dual	8	64	2	20	1.0000
main	layer_dual	8	64	2	21	1.0000
main	layer_dual	8	64	2	22	1.0000
main	layer_dual	8	64	2	23	1.0000
main	layer_dual	8	64	2	24	1.0000
main	layer_dual	8	64	2	25	1.0000
main	layer_dual	8	64	2	26	1.0000
main	layer_dual	8	64	2	27	1.0000
main	layer_dual	8	64	2	28	1.0000
main	layer_dual	8	64	2	29	1.0000
main	layer_dual	8	64	2	30	1.0000
main	layer_dual	8	64	2	31	1.0000
main	layer_dual	8	64	2	32	1.0000
main	layer_dual	8	64	2	33	1.0000
main	layer_dual	8	64	2	34	1.0000
main	layer_dual	8	64	2	35	1.0000
main	layer_dual	8	64	2	36	1.0000
main	layer_dual	8	64	2	37	1.0000
main	layer_dual	8	64	2	38	1.0000
main	layer_dual	8	64	2	39	1.0000
main	layer_dual	8	64	2	40	1.0000
main	layer_dual	8	64	2	41	1.0000
main	layer_dual	8	64	2	42	1.0000
main	layer_dual	8	64	2	43	1.0000
main	layer_dual	8	64	2	44	1.0000
main	layer_dual	8	64	2	45	1.0000
main	layer_dual	8	64	2	46	1.0000
main	layer_dual	8	64	2	47	1.0000
main	layer_dual	8	64	2	48	1.0000
main	layer_dual	8	64	2	49	1.0000
main	layer_dual	8	64	2	50	1.0000
main	layer_dual	8	64	2	51	1.0000
main	layer_dual	8	64	2	52	1.0000
main	layer_dual	8	64	2	53	1.0000
main	layer_dual	8	64	2	54	1.0000
main	layer_dual	8	64	2	55	1.0000
main	layer_dual	8	64	2	56	1.0000
main	layer_dual	8	64	2	57	1.0000
main	layer_dual	8	64	2	58	1.0000
main	layer_dual	8	64	2	59	1.0000
main	layer_dual	8	64	2	60	1.0000
main	layer_dual	9	64	2	1	0.0000
main	layer_dual	9	64	2	2	0.6006
main	layer_dual	9	64	2	3	0.6364
main	layer_dual	9	64	2	4	0.5974
main	layer_dual	9	64	2	5	0.5877
main	layer_dual	9	64	2	6	0.5852
main	layer_dual	9	64	2	7	0.7411
main	layer_dual	9	64	2	8	0.7476
main	layer_dual	9	64	2	9	0.8279
main	layer_dual	9	64	2	10	0.9481
main	layer_dual	9	64	2	11	0.9481
main	layer_dual	9	64	2	12	0.9481
main	layer_dual	9	64	2	13	0.9489
main	layer_dual	9	64	2	14	0.9878
main	layer_dual	9	64	2	15	1.0000
main	layer_dual	9	64	2	16	1.0000
main	layer_dual	9	64	2	17	1.0000
main	layer_dual	9	64	2	18	1.0000
main	layer_dual	9	64	2	19	1.0000
main	layer_dual	9	64	2	20	1.0000
main	layer_dual	9	64	2	21	1.0000
main	layer_dual	9	64	2	22	1.0000
main	layer_dual	9	64	2	23	1.0000
main	layer_dual	9	64	2	24	1.0000
main	layer_dual	9	64	2	25	1.0000
main	layer_dual	9	64	2	26	1.0000
main	layer_dual	9	64	2	27	1.0000
main	layer_dual	9	64	2	28	1.0000
main	layer_dual	9	64	2	29	1.0000
main	layer_dual	9	64	2	30	1.0000
main	layer_dual	9	64	2	31	1.0000
main	layer_dual	9	64	2	32	1.0000
main	layer_dual	9	64	2	33	1.0000
main	layer_dual	9	64	2	34	1.0000
main	layer_dual	9	64	2	35	1.0000
main	layer_dual	9	64	2	36	1.0000
main	layer_dual	9	64	2	37	1.0000
main	layer_dual	9	64	2	38	1.0000
main	layer_dual	9	64	2	39	1.0000
main	layer_dual	9	64	2	40	1.0000
main	layer_dual	9	64	2	41	1.0000
main	layer_dual	9	64	2	42	1.0000
main	layer_dual	9	64	2	43	1.0000
main	layer_dual	9	64	2	44	1.0000
main	layer_dual	9	64	2	45	1.0000
main	layer_dual	9	64	2	46	1.0000
main	layer_dual	9	64	2	47	1.0000
main	layer_dual	9	64	2	48	1.0000
main	layer_dual	9	64	2	49	1.0000
main	layer_dual	9	64	2	50	1.0000
main	layer_dual	9	64	2	51	1.0000
main	layer_dual	9	64	2	52	1.0000
main	layer_dual	9	64	2	53	1.0000
main	layer_dual	9	64	2	54	1.0000
main	layer_dual	9	64	2	55	1.0000
main	layer_dual	9	64	2	56	1.0000
main	layer_dual	9	64	2	57	1.0000
main	layer_dual	9	64	2	58	1.0000
main	layer_dual	9	64	2	59	1.0000
main	layer_dual	9	64	2	60	1.0000
robust	baseline	0	128	2	1	0.5548
robust	baseline	0	128	2	2	0.5710
robust	baseline	0	128	2	3	0.6150
robust	baseline	0	128	2	4	0.6659
robust	baseline	0	128	2	5	0.7384
robust	baseline	0	128	2	6	0.8287
robust	baseline	0	128	2	7	0.8974
robust	baseline	0	128	2	8	0.9715
robust	baseline	0	128	2	9	0.9977
robust	baseline	0	128	2	10	1.0000
robust	baseline	0	128	2	11	1.0000
robust	baseline	0	128	2	12	1.0000
robust	baseline	0	128	2	13	1.0000
robust	baseline	0	128	2	14	1.0000
robust	baseline	0	128	2	15	1.0000
robust	baseline	0	128	2	16	1.0000
robust	baseline	0	128	2	17	1.0000
robust	baseline	0	128	2	18	1.0000
robust	baseline	0	128	2	19	1.0000
robust	baseline	0	128	2	20	1.0000
robust	baseline	0	128	2	21	1.0000
robust	baseline	0	128	2	22	1.0000
robust	baseline	0	128	2	23	1.0000
robust	baseline	0	128	2	24	1.0000
robust	baseline	0	128	2	25	1.0000
robust	baseline	0	128	2	26	1.0000
robust	baseline	0	128	2	27	1.0000
robust	baseline	0	128	2	28	1.0000
robust	baseline	0	128	2	29	1.0000
robust	baseline	0	128	2	30	1.0000
robust	baseline	0	128	2	31	1.0000
robust	baseline	0	128	2	32	1.0000
robust	baseline	0	128	2	33	1.0000
robust	baseline	0	128	2	34	1.0000
robust	baseline	0	128	2	35	1.0000
robust	baseline	0	128	2	36	1.0000
robust	baseline	0	128	2	37	1.0000
robust	baseline	0	128	2	38	1.0000
robust	baseline	0	128	2	39	1.0000
robust	baseline	0	128	2	40	1.0000
robust	baseline	0	128	2	41	1.0000
robust	baseline	0	128	2	42	1.0000
robust	baseline	0	128	2	43	1.0000
robust	baseline	0	128	2	44	1.0000
robust	baseline	0	128	2	45	1.0000
robust	baseline	0	128	2	46	1.0000
robust	baseline	0	128	2	47	1.0000
robust	baseline	0	128	2	48	1.0000
robust	baseline	0	128	2	49	1.0000
robust	baseline	0	128	2	50	1.0000
robust	baseline	0	128	2	51	1.0000
robust	baseline	0	128	2	52	1.0000
robust	baseline	0	128	2	53	1.0000
robust	baseline	0	128	2	54	1.0000
robust	baseline	0	128	2	55	1.0000
robust	baseline	0	128	2	56	1.0000
robust	baseline	0	128	2	57	1.0000
robust	baseline	0	128	2	58	1.0000
robust	baseline	0	128	2	59	1.0000
robust	baseline	0	128	2	60	1.0000
robust	baseline	1	128	2	1	0.5556
robust	baseline	1	128	2	2	0.7037
robust	baseline	1	128	2	3	0.7037
robust	baseline	1	128	2	4	0.7037
robust	baseline	1	128	2	5	0.7037
robust	baseline	1	128	2	6	0.7060
robust	baseline	1	128	2	7	0.7438
robust	baseline	1	128	2	8	0.9568
robust	baseline	1	128	2	9	1.0000
robust	baseline	1	128	2	10	1.0000
robust	baseline	1	128	2	11	1.0000
robust	baseline	1	128	2	12	1.0000
robust	baseline	1	128	2	13	1.0000
robust	baseline	1	128	2	14	1.0000
robust	baseline	1	128	2	15	1.0000
robust	baseline	1	128	2	16	1.0000
robust	baseline	1	128	2	17	1.0000
robust	baseline	1	128	2	18	1.0000
robust	baseline	1	128	2	19	1.0000
robust	baseline	1	128	2	20	1.0000
robust	baseline	1	128	2	21	1.0000
robust	baseline	1	128	2	22	1.0000
robust	baseline	1	128	2	23	1.0000
robust	baseline	1	128	2	24	1.0000
robust	baseline	1	128	2	25	1.0000
robust	baseline	1	128	2	26	1.0000
robust	baseline	1	128	2	27	1.0000
robust	baseline	1	128	2	28	1.0000
robust	baseline	1	128	2	29	1.0000
robust	baseline	1	128	2	30	1.0000
robust	baseline	1	128	2	31	1.0000
robust	baseline	1	128	2	32	1.0000
robust	baseline	1	128	2	33	1.0000
robust	baseline	1	128	2	34	1.0000
robust	baseline	1	128	2	35	1.0000
robust	baseline	1	128	2	36	1.0000
robust	baseline	1	128	2	37	1.0000
robust	baseline	1	128	2	38	1.0000
robust	baseline	1	128	2	39	1.0000
robust	baseline	1	128	2	40	1.0000
robust	baseline	1	128	2	41	1.0000
robust	baseline	1	128	2	42	1.0000
robust	baseline	1	128	2	43	1.0000
robust	baseline	1	128	2	44	1.0000
robust	baseline	1	128	2	45	1.0000
robust	baseline	1	128	2	46	1.0000
robust	baseline	1	128	2	47	1.0000
robust	baseline	1	128	2	48	1.0000
robust	baseline	1	128	2	49	1.0000
robust	baseline	1	128	2	50	1.0000
robust	baseline	1	128	2	51	1.0000
robust	baseline	1	128	2	52	1.0000
robust	baseline	1	128	2	53	1.0000
robust	baseline	1	128	2	54	1.0000
robust	baseline	1	128	2	55	1.0000
robust	baseline	1	128	2	56	1.0000
robust	baseline	1	128	2	57	1.0000
robust	baseline	1	128	2	58	1.0000
robust	baseline	1	128	2	59	1.0000
robust	baseline	1	128	2	60	1.0000
robust	decl_full	0	128	2	1	0.5548
robust	decl_full	0	128	2	2	0.5602
robust	decl_full	0	128	2	3	0.6057
robust	decl_full	0	128	2	4	0.6659
robust	decl_full	0	128	2	5	0.7400
robust	decl_full	0	128	2	6	0.8318
robust	decl_full	0	128	2	7	0.9012
robust	decl_full	0	128	2	8	0.9684
robust	decl_full	0	128	2	9	1.0000
robust	decl_full	0	128	2	10	1.0000
robust	decl_full	0	128	2	11	1.0000
robust	decl_full	0	128	2	12	1.0000
robust	decl_full	0	128	2	13	1.0000
robust	decl_full	0	128	2	14	1.0000
robust	decl_full	0	128	2	15	1.0000
robust	decl_full	0	128	2	16	1.0000
robust	decl_full	0	128	2	17	1.0000
robust	decl_full	0	128	2	18	1.0000
robust	decl_full	0	128	2	19	1.0000
robust	decl_full	0	128	2	20	1.0000
robust	decl_full	0	128	2	21	1.0000
robust	decl_full	0	128	2	22	1.0000
robust	decl_full	0	128	2	23	1.0000
robust	decl_full	0	128	2	24	1.0000
robust	decl_full	0	128	2	25	1.0000
robust	decl_full	0	128	2	26	1.0000
robust	decl_full	0	128	2	27	1.0000
robust	decl_full	0	128	2	28	1.0000
robust	decl_full	0	128	2	29	1.0000
robust	decl_full	0	128	2	30	1.0000
robust	decl_full	0	128	2	31	1.0000
robust	decl_full	0	128	2	32	1.0000
robust	decl_full	0	128	2	33	1.0000
robust	decl_full	0	128	2	34	1.0000
robust	decl_full	0	128	2	35	1.0000
robust	decl_full	0	128	2	36	1.0000
robust	decl_full	0	128	2	37	1.0000
robust	decl_full	0	128	2	38	1.0000
robust	decl_full	0	128	2	39	1.0000
robust	decl_full	0	128	2	40	1.0000
robust	decl_full	0	128	2	41	1.0000
robust	decl_full	0	128	2	42	1.0000
robust	decl_full	0	128	2	43	1.0000
robust	decl_full	0	128	2	44	1.0000
robust	decl_full	0	128	2	45	1.0000
robust	decl_full	0	128	2	46	1.0000
robust	decl_full	0	128	2	47	1.0000
robust	decl_full	0	128	2	48	1.0000
robust	decl_full	0	128	2	49	1.0000
robust	decl_full	0	128	2	50	1.0000
robust	decl_full	0	128	2	51	1.0000
robust	decl_full	0	128	2	52	1.0000
robust	decl_full	0	128	2	53	1.0000
robust	decl_full	0	128	2	54	1.0000
robust	decl_full	0	128	2	55	1.0000
robust	decl_full	0	128	2	56	1.0000
robust	decl_full	0	128	2	57	1.0000
